,label,content
1173,Negative,"Tolong ya di pemerintahan , buat aplikasi yg bagus dikit napa , masak kalah sama apk judi online. Koneksi bagus , ber hari hari gak bisa masuk/login, pendaftaran login semua sudah di lewati , semua berhasil tinggal mau masuk aja susah , selalu periksa koneksi. Kalau tidak ada fungsi nya apk ini , hapus aja."
1174,Negative,Setelah di update justru error g bisa di buka
1175,Negative,"tolong kasih solusinya min, pas mau daftarr bikin akun baru gabisa muluu katanyaa aplikasi error"
1176,Negative,Aplikasi bermasalah nga bisa buat pendaftaran eror terus
1177,Neutral,"Saya sudah selesai membuat username,tapi ada keterangan belum aktifasi,dan saya bingung cara aktifasinya melalui apa"
1178,Negative,Aplikasinya kacau...eror terus menerus.tolong admin diperbaiki lagi
1179,Negative,Dari Atas sampai struktural paling bawah kondisinya seperti aplikasi ini !!! Bener kata Bung Karno perjuangan kita saat ini lebih sulit karena melawan bangsa sendiri
1180,Negative,Bener bener parah aplikasi sdh daftar dan betul detail mau masuk tidak di temukan terus aplikasi menipu
1181,Negative,Aplikasi Error mulu gga jelas udah di terbitin. Sini Gue Bikinin yang Lebih Bagus.. anggaran Gede HasiL kerja Segini Doang.. Segini gue cuma Ngetes apalagi Gue daftar Beneran.
1182,Negative,"Lah baru daftar si udh dpt keterangan USERNAME SUDAH TERDAFTAR, daftar diulangi dengan username berbeda yg agak rumit, malah keterangan ERROR SILAHKAN HUB ADMIN. mampuss x. Boro² bisa cek Bansos daftar aj blegud, sempax"
1183,Negative,"Tidak bisa menambahkan usulan selalu eror, mohon segera diperbaiki. Status usulan aplikasi eror hubungi admin"
1184,Negative,"Kenapa terkesan tidak membantu sama sekali, seperti aplikasi pajangan, usulan juga lama sekali diproses sampai keluarga saya kelaparan dan anak saya terancam putus sekolah. Saya heran di desa saya jombok Kesamben jombang orang yang punya sawah luas dan banyak ternak bahkan yang punya usaha pun dapat sedangkan yang benar-benar membutuhkan malah dilewatkan. Tolong lakukan pendataan yang baik dan benar Karena kadang warga yang dapat batuan hanya keluarga perangkat desa saja."
1185,Negative,"Tidak bisa login , kalau gk niat bikin aplikasi sekalian gausah bikin"
1186,Positive,"Single parent anakku 2 mau kerja keluar negri nggak ada yg ngerawat anak anak u,tlong pemerintah indonesia ingin rasanya merasakan sumbangan/blt dari Indonesia smga makmur dan jaya terus negriku"
1187,Negative,"Bikin aplikasi resmi negara mbok ya jgn main2. Itu uang rakyat yg dipakai tender proyek aplikasinya, dan pasti engga sedikit. Entah developernya yg oon atau ga ada anggaran maintenance."
1188,Negative,Kecewa dengan aplikasi ini tiap mau masuk selalu error
1189,Negative,Tolong diperbaiki pas mau login kok gk bisa
1190,Negative,"Sering error, mau daftar aja sudah nggak bisa masuk"
1191,Negative,"udh gak dpet bantuan, aplikasi error pula, BIKIN APLIKASI YG BENER DONG"
1192,Negative,"Tolong pemerintah jangan PHP kalau emank dapat bantuan dan layak kami ini warga negara Indonesia secara sah,jangan dipersulit! Kalau memang tidak ada bantuan ,bagi kami jangan gembar gembor lah,PHP!!!!! Mau dpt bantuan saja ribettt ampun,padahal saya punya KTP secara sah dan legal!"
1193,Positive,"Aplikasi sampah,jangan di download Server nya error' Bintang 5 supaya tampil di kolom komentar"
1194,Negative,Ribet amat data udah di isi semua..pas clik buat akun keluar nya error'silahkan hubungi admin..aduh2
1195,Negative,Ga bisa login salah username terus padahal udh bener semua yang bener dong
1196,Negative,Sangat jelek dan tidak bisa digunakan. Sering error
1197,Negative,Gk jls ni aplikasi.. udh dpt verifikasi ttp ja gk bs di buka.. sll trtulis error trs.. Bener gk sih ini aplikasi resmi nya.. ? Ko gk brguna bnget y.. ?
1198,Negative,Tidak bisa log in. Pasword salah verivikasi juga tidak bisa masuk
1199,Negative,"Progres yang sangat lama, udah lebih dari 3 bulan sejak pengisian data tapi belum ada kemajuan apa apa. Dari segi aplikasi sangat aneh, paket data masih banyak jaringan juga stabil, tapi saat buka aplikasi ini selalu loading dan selalu kesalahan koneksi (padahal buka aplikasi lain lancar lancar saja)"
1200,Negative,"Cek bansos bapakmu JOKODOK ,giliran udah kedaftar udah bisa masuk mau bikin usulan gabisa udah isi data panjang x lebar foto ada apa malah laporan error json parse dasar ga niat kasih bantuan"
1201,Negative,Gak bisah login masak mau login / daftar gak bisah malah erorr bacaannya !?? Padahal mau cek bansos
1202,Negative,"Bolak balik muncul tulisan error json parse aja... App selevel punya kemensos woy, level negara ini .. mutunya jelek amat👎👎👎👎👎"
1203,Negative,"Aplikasi Bapuk ga bisa daftar dgn alasan jaringan eror pdhal dia sndiri yg eror,buka apk yg lain bagus² aja. Bgni klo berurusan sm PEME RINTAH Smua serba Lemot & Eror. Unnistal"
1204,Negative,"Tidak bisa registrasi ada error jason parse, ada error d bagian coddingnya"
1205,Negative,Haaaalah pembaruan doang tapi tetep aja error.
1206,Positive,"Masih belum bisa login kk, mohon solusinya.. Kenapa muncul tlisan? ""Error json parse"""
1207,Negative,Cukup satu bintang aplikasi apaan ksh harapan palsu gak bisa daftar apalah2 pokoke aplikasi ini palsuuuu
1208,Neutral,"dah masukkan data dgn benar tinggal persetujuan,mau dikirim,aplikasi eror"
1209,Negative,"Applikasi gk jelas, error aja terus gk ada perubahan , dana d korupsi kah ampe applikasi gini error terus"
1210,Negative,Udah isi data sama masukin email tinggal login masa gk bisa² bagaimana si
1211,Negative,Apk gk jelas eror terus gagal terus... Perbaikin nih apk kalo gk... Cabut aja dari playstor.... Menyesal download
1212,Negative,"Gara gara Update jd error, gak bisa login."
1213,Negative,Untuk ganti kata sandi susah diakses selalu terjadi kesalahan kenapa ya
1214,Negative,"Error melulu... Apk ga guna, mau ngasih bantuan aja ribet amat trus dibikin susah lg."
1215,Negative,"Dari keluhanan yg lain. Kek nya dibayar mahal sama pemda, bikin aplikasi aja masih ga encus. Masuk nya pake orda sih, bukan karna skill ya gini 😅🤭"
1216,Positive,Error gak bisa daftar cek bansos mohon di bantu Error tidak bisa daftar cek bansos mohon di bantu
1217,Negative,"Kenapa yang dapat orang mampu semua ,bahkan yang muda masih bisa bekerja punya iPhone ,sedang ibu saya janda dan termasuk keluarga kurang mampu, di lihat dari segi rumah dan mana pun kurang mampu,karna ibu saya GK dapat ,jadi inisiatif ke keluarahan minta surat keterangan ,sama pegawai keluarahan malah kurang ramah ,,ibu saya di omeli di depan umum ..ini bagaimana ,harus turun lapangan dong biar tahu .."
1218,Negative,Error terus terus sudah beberapa bulan
1219,Positive,Maaf 🙏 knpa saya gak bisa login di aplikasi ini..pdahal sya dah trima email ke 2 alias email aktivasi akun.mohon🙏 bantuannya
1220,Negative,Kenapa Aplikasi nya Sudah di update tapi tetep gc bisa login?
1221,Negative,Berkali kali nyoba buat akun tapi selalu gagal Tong diperbaiki lagi
1222,Neutral,"Perbaikan mulu, sdh 2 bln ga bisa loading.🤦"
1223,Negative,Susah login sudah beberapa kali cek tidak bisa masuk
1224,Negative,"Jelek, aplikasi sering error dan tidak bisa masuk"
1225,Negative,"Aplikasi pemerintah tapi parah, masa udah ngajuin diri tapi belum diverifikasi sama dinsos udah 1 bulan keterlaluan. Salam dari rakyat susah OJOL Indonesia"
1226,Negative,Aplikasi tidak berguna. Saat mendaftar akun masuk di pilih provinsi loding nya berjam jam bahkan tidak bisa muncul sama sekali provinsi. Aneh... Developer tolong di perbaiki lagi aplikasinya biar bermanfaat. Terakhir saya uninstal..🙏🙏
1227,Negative,Aplikasi yang membagongkan. Tidak bisa daftar buat akun. Jangan donlod apk ini jelek banget
1228,Negative,"Aplikasi cacat mau daftar gagal terus,IT nya payah !!!"
1229,Negative,Sdh isi semua data pas mo login malah ada notif akun blm aktifasi...
1230,Negative,"Belum juga bisa dibuka, padahal sudah saya perbarui😭 ...apanya sich kok error terus..."
1231,Negative,"Aplikasi kaya t41k gak bisa tambah usulan jawab nya selalu eror Mohon dari dinsos nya juga terjun langsung ke lapangan jangan cuman nyuruh² bwah an aja ,di data yg benar. Di tempat ku bnyak yg ada di dinsos cuman daftar nama² org yg tergolong mampu. Sedang kn yg bener² membutuhkan/Tidak mampu, masih banyak yg tersisih kn. Mohon pertimbangan dari bpk ²dinsos kab Ketapang Kalimantan barat. Agar terjun lnsung kelapangan untuk mendapatkan data yg akurat_ tks"
1232,Negative,Aplikasi sekelas pemerintah tapi tak terpakai.. buang buang uang. Apliakasi sangat tidak bagus
1233,Negative,Sistem error! Tolong diperbaiki🗣️
1234,Negative,Anak SD pun kalau cuma buat aplikasi HANCUR seperti ini bisa
1235,Negative,Gak bisa login padahal udh dapet email verifikasi nya..
1236,Negative,"Mau daftar buat akun selalu error, json parse. Sy mo daftar lewat online"
1237,Negative,Aplikasi nya sangat bagus sangat membantu orang susah tambah susah
1238,Negative,Tidak bisa daftar error json parse terus Tolong di perbaiki
1239,Negative,"Apk sampah.. gak guna, di buka cuma muter2 doang kaya kipas angin! Apk pemerintah model begini, gimana mau ngelayanin banyak masyarakat?"
1240,Negative,Kecewa banget udah koneksi nya bagus bagus malah error gajelas
1241,Negative,Mau daftar error terus bikin aplikasi tpi kok gk stabil gini
1242,Negative,Ga bisa login eror terus Tolong dong di perbaiki
1243,Negative,"Udah terverifikasi tapi gak bisa login, aplikasi gak jelas"
1244,Positive,Sudah bisa buat akun👍meski tak terdaftar sebagai penerima manfaat😁
1245,Negative,"Kenapa setiap mau daftar selalu error, mohon segera diperbaiki"
1246,Negative,Pilih nama provinsi aja lama banget loading. Setelah di perbarui malah error
1247,Negative,"Sudahh daftar pas login masih tidak di temukan, niat bikin aplikasi ga?"
1248,Negative,"Udah Update masih blom bisa buat akun,stak di pilihan provinsi..error trus"
1249,Negative,Sering error... Tlg aplikasinya segera diperbaiki
1250,Negative,"Yth. Pengembang Aplikasi Aplikasi terkait masih terdapat bug saat proses registrasi. Tolong segera diperbaikin jikalau berkenan. Sekiranya tidak berkenan mohon cari pengembang lain yg kompeten sehingga bug seperti ini tidak terjadi di production app. Bug itu sewajarnya ada di development. Kalau bug muncul pas udah rilis sih, keterlaluan. Apa bener kurang bayaran? No offense Terima kasih. Salam"
1251,Negative,"Masa mau buat akun baru setiap mau pilih Provinsi error mulu, diminta hubungin admin. Lah adminnya siapa? Yukk bisa yukk bikin aplikasi yang memudahkan."
1252,Negative,Udah dpt balesan email kedua malah g bisa di buka error trusss mohon d perbaiki
1253,Negative,"Tidak bisa login, selalu muncul tulisan ""Terjadi Masalah Koneksi"" padahal sudah dicoba menggunakan WiFi yang bagus. Ternyata banyak juga orang yang mengalami kendala seperti saya. Semoga aplikasinya dapat segera diperbaiki karena banyak orang yang sedang membutuhkan."
1254,Positive,Tidak bisa mengusulkan dan sanggah di aplikasinya jaringan terus elor
1255,Negative,Sudah terdaptar ko ga bisa login. Ga jelas banget ni aplikasi
1256,Negative,"aplikasi payah, setelah berhasil dartar.... login ke aplikasi error terus"
1257,Negative,Kenapa error terus mau login kayak gak berguna aja ni aplikasi error mulu
1258,Negative,Udah daftar dan berasil lagi gak bisa login jelek bangt nih aplikasi di persulit apamungkin bansos nya di makan tikut
1259,Negative,Kok tidak bisa login pada hal data udah di isi semua
1260,Negative,"Tolong bapak/ibu pemerinta Indonesia,aplikasi ini bisa di perbaiki soalnya saya sudah berapa kali longin tidak bisa, selalu muncul ""terjadi masalah koneksi"" padahal saya pakettan ada, WiFi lancar dak ada gangguan, padahal sudah mahal bayar WiFi tapi WiFi di coba buka YouTube, Instagram,tiktok lancar jaya, kenapa saat longin di aplikasi cek bansos malah terjadi masalah koneksi, saya sebagai rakyat Indonesia butuh bantuan itu menyelesaikan masalah aplikasi cek bansos pak/buk. Terimakasih"
1261,Negative,Jaringan full buat main yg laim juga normal tapi pas buka aplikasi kemensos ehhh Eror terusss... Niat bantu rakyat atau tidak.. ?
1262,Negative,"Aplikasi terburuk yg pernah saya download, sudah hampir dua bulan download tiap mau login error terus munyeng munyeng ora genah 👎"
1263,Negative,Sudah brhasil buat akun login susah gk bisa login rincian username pasworr tidak ditemukan belum dilakukan aktivasi. Payah
1264,Negative,Saya mau log in ke apknya kenapa terjadi error
1265,Negative,Aplikasi Sialan..kaga bisa akses..Buruk sekali pelayanan aplikasi ini..BURUUUUUUUK
1266,Negative,"Blum di aktivasi error' terus ka, mohon bntuan nya buat sya wrga tidak mampu.sya mau dftar lewat online"
1267,Negative,Aplkasi gabisa di pake login padahal udah dapet email dan menyuruh login
1268,Negative,"Udah masuk,pas mau login , username Ama password nggk ketemu aplikasi apaan in"
1269,Negative,"Perlu diperbaiki, mau pilih provinsi aja udah error"
1270,Negative,Meskipun sudah diperbaharui tetap saja lelet²tan masuk apknya
1271,Negative,Apk nya error terus min gak bisa buat daftar
1272,Negative,"udah capek2 ngisi data,pas ngambil foto ktp kembali sendiri,itu terjadi berulangkali😥😥😥"
1273,Negative,Aplikasi ga bisa dibuka.yang bikin ga niat kerja pantes indonesia ga bisa maju.orang2nya kayak gini
1274,Negative,"situs aplikasi terjadi kesalahan hubungi admin . pasti jawaban nya begitu"" jangan di donoad ini aplikasi tidak berguna 💩💩💩"
1275,Negative,"Udah senang dapat aplikasi kayak gini, ehhh malah ngga bisa mengusulkan.. payah nih"
1276,Negative,Sudah di verifikasi akun tapi selalu error pada saat login
1277,Negative,Aplikasii eror terus ga bisa masuuk padah udah dapet email ke 2
1278,Negative,"Ini APLIKASI KENTUT.. dari pagi, siang ke malam selalu eror.. 😁😁🤪😛😛 Saya mau daftarkan si mas buruh serabutan gak bisa2.. 🐷🐖🐽🐖🐷"
1279,Negative,"Aplikasinya susah banget mau masuk, padahal sudah di aktivasi akun, Dasar om json parse... Aplikasi anjingggggg"
1280,Negative,"Tlong di tinjau lagi untuk app nya. Karna untuk mengisi kolom provinsi itu loding sangat lama dan berakhir dengan koneksi gagal, padahal menggunakan (WIFI) Tetap gagal. Tolong di perbaiki lagi APP NYA."
1281,Negative,"Hmm.. udah berhasil daftar, trus disuruh login ulang utk masuk Eh, malah katanya username dan pashwort tidak terdata 🤦 Pemerintah niat gak sih nih?"
1282,Negative,"Nih aplikasi error mulu... Sy coba menu usul ga bisa,masuk2"
1283,Negative,Gak niat bikin aplikasi.. Gak bisa daftar gak bisa buka aplikaainya...
1284,Negative,"App apaan, daftar gagal terus ket. Alamat tdk sesuai."
1285,Negative,"Terjadi eror aplikasi hubungi admin, masalahnya hubungi nya lewat mana aplikasinya aja ga ada live chat banyak kekurangan nya seharusnya aplikasi sekelas dinas sosial masa kualitasnya lebih rendah dari sampah"
1286,Negative,"Payah, isi data keluar lagi dan terus sampai gak bisa masik"
1287,Negative,Apl nya eror muluk .. ntah apl apa pemerintahan ini selalu eror muluk .. gimana bu mensos apl mu selalu eror klo mau daftar akun . Selalu hubungin admin .
1288,Negative,"Tidak bisa di akses error terus,sekelas pemerintahan kok aplikasinya kayak gini amat"
1289,Negative,"Aplikasi taik, error error aja Nggak pernah bisa Buang aja aplikasi ini"
1290,Negative,ini apk resmi atau bukan sih?? mau login aja muter2 loading terus
1291,Positive,"Bintang empat dulu soalnya gak bisa masuk, padahal saya sudah daftar Mohon donk penjelasannya🙏🙏"
1292,Negative,"Udah ada dpt email aktivasi akun tgl login tp gabisa n blm terdaftar,,, Gak beresss"
1293,Negative,",aneh saya mu bikin akun tpi malah sedang terjadi gangguan ,,tolong lakh d perbaiki apk'a ."
1294,Neutral,"Banyak bantuan yang masih kurang tepat, bayak orang tua yang seharusnya menerima manfaat tapi nyatanya malah anak² muda yang sehat yg mendapatkan"
1295,Negative,"Sudah update, namun tetap saja tidak bisa login 🗿🗿🗿"
1296,Negative,"Saya ingin mengubah katasandi,,setelah di reset,,dapat email berisi link untuk mengubah kata sandi tapi linknya tidak bisa di buka"
1297,Positive,"terjadi error' aplikasi,silakan hubungi. Admin."
1298,Positive,Nggak bisa login karena lupa username dan pesan email sudah ke hapus . Tolong bantuannya
1299,Negative,Susah banget buat daftarnya. Error terusss
1300,Negative,Aplikasi buruk buruk buruk buruk sangat tidak bagus sangat mengecewakan Sangat tidak bagus sangat sangat sangat jelek sekali.
1301,Negative,"Apk nya jelek Mau daftar bisa""nya apk nya error padahal jaringan ngebut😑"
1302,Negative,Cara daftar nya selalu gagal.... Tolong admin di perbaiki
1303,Negative,Apk apaan gak bisa di buka. Kalo bisa ku kasih -100 nih apk
1304,Negative,Giliran mau daftar pas masukin photo malah balik lagi ke menu awal log in hadeuhh aplikasi karya anak bangsa😂
1305,Negative,"Heran orang berada dpt bantuan orang susah gak kebagian,ini aplikasi bansos tapi mau daftar aja susahnya minta ampun. Kagak jelas"
1306,Negative,Gak bisa membuka padahal nama pengguna dan password sama
1307,Negative,tolong di perbaiki masalah apk eror melulu g bisa di pake buat apa. tolong di tindak lanjuti terimakasih..
1308,Negative,email tidak terdaftar padahal user name dan fasword benar. hadeeh
1309,Negative,Mau ngasih bantuan tapi gak niat ya gini. Aplilasi pemerintah kok kaya kodingan anak TK 👎
